,calendarDate,isOpen,date
3486,2000/7/5,1,2000-07-05
3487,2000/7/6,1,2000-07-06
3488,2000/7/7,1,2000-07-07
3489,2000/7/8,0,2000-07-08
3490,2000/7/9,0,2000-07-09
3491,2000/7/10,1,2000-07-10
3492,2000/7/11,1,2000-07-11
3493,2000/7/12,1,2000-07-12
3494,2000/7/13,1,2000-07-13
3495,2000/7/14,1,2000-07-14
3496,2000/7/15,0,2000-07-15
3497,2000/7/16,0,2000-07-16
3498,2000/7/17,1,2000-07-17
3499,2000/7/18,1,2000-07-18
3500,2000/7/19,1,2000-07-19
3501,2000/7/20,1,2000-07-20
3502,2000/7/21,1,2000-07-21
3503,2000/7/22,0,2000-07-22
3504,2000/7/23,0,2000-07-23
3505,2000/7/24,1,2000-07-24
3506,2000/7/25,1,2000-07-25
3507,2000/7/26,1,2000-07-26
3508,2000/7/27,1,2000-07-27
3509,2000/7/28,1,2000-07-28
3510,2000/7/29,0,2000-07-29
3511,2000/7/30,0,2000-07-30
3512,2000/7/31,1,2000-07-31
3513,2000/8/1,1,2000-08-01
3514,2000/8/2,1,2000-08-02
3515,2000/8/3,1,2000-08-03
3516,2000/8/4,1,2000-08-04
3517,2000/8/5,0,2000-08-05
3518,2000/8/6,0,2000-08-06
3519,2000/8/7,1,2000-08-07
3520,2000/8/8,1,2000-08-08
3521,2000/8/9,1,2000-08-09
3522,2000/8/10,1,2000-08-10
3523,2000/8/11,1,2000-08-11
3524,2000/8/12,0,2000-08-12
3525,2000/8/13,0,2000-08-13
3526,2000/8/14,1,2000-08-14
3527,2000/8/15,1,2000-08-15
3528,2000/8/16,1,2000-08-16
3529,2000/8/17,1,2000-08-17
3530,2000/8/18,1,2000-08-18
3531,2000/8/19,0,2000-08-19
3532,2000/8/20,0,2000-08-20
3533,2000/8/21,1,2000-08-21
3534,2000/8/22,1,2000-08-22
3535,2000/8/23,1,2000-08-23
3536,2000/8/24,1,2000-08-24
3537,2000/8/25,1,2000-08-25
3538,2000/8/26,0,2000-08-26
3539,2000/8/27,0,2000-08-27
3540,2000/8/28,1,2000-08-28
3541,2000/8/29,1,2000-08-29
3542,2000/8/30,1,2000-08-30
3543,2000/8/31,1,2000-08-31
3544,2000/9/1,1,2000-09-01
3545,2000/9/2,0,2000-09-02
3546,2000/9/3,0,2000-09-03
3547,2000/9/4,1,2000-09-04
3548,2000/9/5,1,2000-09-05
3549,2000/9/6,1,2000-09-06
3550,2000/9/7,1,2000-09-07
3551,2000/9/8,1,2000-09-08
3552,2000/9/9,0,2000-09-09
3553,2000/9/10,0,2000-09-10
3554,2000/9/11,1,2000-09-11
3555,2000/9/12,1,2000-09-12
3556,2000/9/13,1,2000-09-13
3557,2000/9/14,1,2000-09-14
3558,2000/9/15,1,2000-09-15
3559,2000/9/16,0,2000-09-16
3560,2000/9/17,0,2000-09-17
3561,2000/9/18,1,2000-09-18
3562,2000/9/19,1,2000-09-19
3563,2000/9/20,1,2000-09-20
3564,2000/9/21,1,2000-09-21
3565,2000/9/22,1,2000-09-22
3566,2000/9/23,0,2000-09-23
3567,2000/9/24,0,2000-09-24
3568,2000/9/25,1,2000-09-25
3569,2000/9/26,1,2000-09-26
3570,2000/9/27,1,2000-09-27
3571,2000/9/28,1,2000-09-28
3572,2000/9/29,1,2000-09-29
3573,2000/9/30,0,2000-09-30
3574,2000/10/1,0,2000-10-01
3575,2000/10/2,0,2000-10-02
3576,2000/10/3,0,2000-10-03
3577,2000/10/4,0,2000-10-04
3578,2000/10/5,0,2000-10-05
3579,2000/10/6,0,2000-10-06
3580,2000/10/7,0,2000-10-07
3581,2000/10/8,0,2000-10-08
3582,2000/10/9,1,2000-10-09
3583,2000/10/10,1,2000-10-10
3584,2000/10/11,1,2000-10-11
3585,2000/10/12,1,2000-10-12
3586,2000/10/13,1,2000-10-13
3587,2000/10/14,0,2000-10-14
3588,2000/10/15,0,2000-10-15
3589,2000/10/16,1,2000-10-16
3590,2000/10/17,1,2000-10-17
3591,2000/10/18,1,2000-10-18
3592,2000/10/19,1,2000-10-19
3593,2000/10/20,1,2000-10-20
3594,2000/10/21,0,2000-10-21
3595,2000/10/22,0,2000-10-22
3596,2000/10/23,1,2000-10-23
3597,2000/10/24,1,2000-10-24
3598,2000/10/25,1,2000-10-25
3599,2000/10/26,1,2000-10-26
3600,2000/10/27,1,2000-10-27
3601,2000/10/28,0,2000-10-28
3602,2000/10/29,0,2000-10-29
3603,2000/10/30,1,2000-10-30
3604,2000/10/31,1,2000-10-31
3605,2000/11/1,1,2000-11-01
3606,2000/11/2,1,2000-11-02
3607,2000/11/3,1,2000-11-03
3608,2000/11/4,0,2000-11-04
3609,2000/11/5,0,2000-11-05
3610,2000/11/6,1,2000-11-06
3611,2000/11/7,1,2000-11-07
3612,2000/11/8,1,2000-11-08
3613,2000/11/9,1,2000-11-09
3614,2000/11/10,1,2000-11-10
3615,2000/11/11,0,2000-11-11
3616,2000/11/12,0,2000-11-12
3617,2000/11/13,1,2000-11-13
3618,2000/11/14,1,2000-11-14
3619,2000/11/15,1,2000-11-15
3620,2000/11/16,1,2000-11-16
3621,2000/11/17,1,2000-11-17
3622,2000/11/18,0,2000-11-18
3623,2000/11/19,0,2000-11-19
3624,2000/11/20,1,2000-11-20
3625,2000/11/21,1,2000-11-21
3626,2000/11/22,1,2000-11-22
3627,2000/11/23,1,2000-11-23
3628,2000/11/24,1,2000-11-24
3629,2000/11/25,0,2000-11-25
3630,2000/11/26,0,2000-11-26
3631,2000/11/27,1,2000-11-27
3632,2000/11/28,1,2000-11-28
3633,2000/11/29,1,2000-11-29
3634,2000/11/30,1,2000-11-30
3635,2000/12/1,1,2000-12-01
3636,2000/12/2,0,2000-12-02
3637,2000/12/3,0,2000-12-03
3638,2000/12/4,1,2000-12-04
3639,2000/12/5,1,2000-12-05
3640,2000/12/6,1,2000-12-06
3641,2000/12/7,1,2000-12-07
3642,2000/12/8,1,2000-12-08
3643,2000/12/9,0,2000-12-09
3644,2000/12/10,0,2000-12-10
3645,2000/12/11,1,2000-12-11
3646,2000/12/12,1,2000-12-12
3647,2000/12/13,1,2000-12-13
3648,2000/12/14,1,2000-12-14
3649,2000/12/15,1,2000-12-15
3650,2000/12/16,0,2000-12-16
3651,2000/12/17,0,2000-12-17
3652,2000/12/18,1,2000-12-18
3653,2000/12/19,1,2000-12-19
3654,2000/12/20,1,2000-12-20
3655,2000/12/21,1,2000-12-21
3656,2000/12/22,1,2000-12-22
3657,2000/12/23,0,2000-12-23
3658,2000/12/24,0,2000-12-24
3659,2000/12/25,1,2000-12-25
3660,2000/12/26,1,2000-12-26
3661,2000/12/27,1,2000-12-27
3662,2000/12/28,1,2000-12-28
3663,2000/12/29,1,2000-12-29
3664,2000/12/30,0,2000-12-30
3665,2000/12/31,0,2000-12-31
3666,2001/1/1,0,2001-01-01
3667,2001/1/2,1,2001-01-02
3668,2001/1/3,1,2001-01-03
3669,2001/1/4,1,2001-01-04
3670,2001/1/5,1,2001-01-05
3671,2001/1/6,0,2001-01-06
3672,2001/1/7,0,2001-01-07
3673,2001/1/8,1,2001-01-08
3674,2001/1/9,1,2001-01-09
3675,2001/1/10,1,2001-01-10
3676,2001/1/11,1,2001-01-11
3677,2001/1/12,1,2001-01-12
3678,2001/1/13,0,2001-01-13
3679,2001/1/14,0,2001-01-14
3680,2001/1/15,1,2001-01-15
3681,2001/1/16,1,2001-01-16
3682,2001/1/17,1,2001-01-17
3683,2001/1/18,1,2001-01-18
3684,2001/1/19,1,2001-01-19
3685,2001/1/20,0,2001-01-20
3686,2001/1/21,0,2001-01-21
3687,2001/1/22,0,2001-01-22
3688,2001/1/23,0,2001-01-23
3689,2001/1/24,0,2001-01-24
3690,2001/1/25,0,2001-01-25
3691,2001/1/26,0,2001-01-26
3692,2001/1/27,0,2001-01-27
3693,2001/1/28,0,2001-01-28
3694,2001/1/29,0,2001-01-29
3695,2001/1/30,0,2001-01-30
3696,2001/1/31,0,2001-01-31
3697,2001/2/1,0,2001-02-01
3698,2001/2/2,0,2001-02-02
3699,2001/2/3,0,2001-02-03
3700,2001/2/4,0,2001-02-04
3701,2001/2/5,1,2001-02-05
3702,2001/2/6,1,2001-02-06
3703,2001/2/7,1,2001-02-07
3704,2001/2/8,1,2001-02-08
3705,2001/2/9,1,2001-02-09
3706,2001/2/10,0,2001-02-10
3707,2001/2/11,0,2001-02-11
3708,2001/2/12,1,2001-02-12
3709,2001/2/13,1,2001-02-13
3710,2001/2/14,1,2001-02-14
3711,2001/2/15,1,2001-02-15
3712,2001/2/16,1,2001-02-16
3713,2001/2/17,0,2001-02-17
3714,2001/2/18,0,2001-02-18
3715,2001/2/19,1,2001-02-19
3716,2001/2/20,1,2001-02-20
3717,2001/2/21,1,2001-02-21
3718,2001/2/22,1,2001-02-22
3719,2001/2/23,1,2001-02-23
3720,2001/2/24,0,2001-02-24
3721,2001/2/25,0,2001-02-25
3722,2001/2/26,1,2001-02-26
3723,2001/2/27,1,2001-02-27
3724,2001/2/28,1,2001-02-28
3725,2001/3/1,1,2001-03-01
3726,2001/3/2,1,2001-03-02
3727,2001/3/3,0,2001-03-03
3728,2001/3/4,0,2001-03-04
3729,2001/3/5,1,2001-03-05
3730,2001/3/6,1,2001-03-06
3731,2001/3/7,1,2001-03-07
3732,2001/3/8,1,2001-03-08
3733,2001/3/9,1,2001-03-09
3734,2001/3/10,0,2001-03-10
3735,2001/3/11,0,2001-03-11
3736,2001/3/12,1,2001-03-12
3737,2001/3/13,1,2001-03-13
3738,2001/3/14,1,2001-03-14
3739,2001/3/15,1,2001-03-15
3740,2001/3/16,1,2001-03-16
3741,2001/3/17,0,2001-03-17
3742,2001/3/18,0,2001-03-18
3743,2001/3/19,1,2001-03-19
3744,2001/3/20,1,2001-03-20
3745,2001/3/21,1,2001-03-21
3746,2001/3/22,1,2001-03-22
3747,2001/3/23,1,2001-03-23
3748,2001/3/24,0,2001-03-24
3749,2001/3/25,0,2001-03-25
3750,2001/3/26,1,2001-03-26
3751,2001/3/27,1,2001-03-27
3752,2001/3/28,1,2001-03-28
3753,2001/3/29,1,2001-03-29
3754,2001/3/30,1,2001-03-30
3755,2001/3/31,0,2001-03-31
3756,2001/4/1,0,2001-04-01
3757,2001/4/2,1,2001-04-02
3758,2001/4/3,1,2001-04-03
3759,2001/4/4,1,2001-04-04
3760,2001/4/5,1,2001-04-05
3761,2001/4/6,1,2001-04-06
3762,2001/4/7,0,2001-04-07
3763,2001/4/8,0,2001-04-08
3764,2001/4/9,1,2001-04-09
3765,2001/4/10,1,2001-04-10
3766,2001/4/11,1,2001-04-11
3767,2001/4/12,1,2001-04-12
3768,2001/4/13,1,2001-04-13
3769,2001/4/14,0,2001-04-14
3770,2001/4/15,0,2001-04-15
3771,2001/4/16,1,2001-04-16
3772,2001/4/17,1,2001-04-17
3773,2001/4/18,1,2001-04-18
3774,2001/4/19,1,2001-04-19
3775,2001/4/20,1,2001-04-20
3776,2001/4/21,0,2001-04-21
3777,2001/4/22,0,2001-04-22
3778,2001/4/23,1,2001-04-23
3779,2001/4/24,1,2001-04-24
3780,2001/4/25,1,2001-04-25
3781,2001/4/26,1,2001-04-26
3782,2001/4/27,1,2001-04-27
3783,2001/4/28,0,2001-04-28
3784,2001/4/29,0,2001-04-29
3785,2001/4/30,1,2001-04-30
3786,2001/5/1,0,2001-05-01
3787,2001/5/2,0,2001-05-02
3788,2001/5/3,0,2001-05-03
3789,2001/5/4,0,2001-05-04
3790,2001/5/5,0,2001-05-05
3791,2001/5/6,0,2001-05-06
3792,2001/5/7,0,2001-05-07
3793,2001/5/8,1,2001-05-08
3794,2001/5/9,1,2001-05-09
3795,2001/5/10,1,2001-05-10
3796,2001/5/11,1,2001-05-11
3797,2001/5/12,0,2001-05-12
3798,2001/5/13,0,2001-05-13
3799,2001/5/14,1,2001-05-14
3800,2001/5/15,1,2001-05-15
3801,2001/5/16,1,2001-05-16
3802,2001/5/17,1,2001-05-17
3803,2001/5/18,1,2001-05-18
3804,2001/5/19,0,2001-05-19
3805,2001/5/20,0,2001-05-20
3806,2001/5/21,1,2001-05-21
3807,2001/5/22,1,2001-05-22
3808,2001/5/23,1,2001-05-23
3809,2001/5/24,1,2001-05-24
3810,2001/5/25,1,2001-05-25
3811,2001/5/26,0,2001-05-26
3812,2001/5/27,0,2001-05-27
3813,2001/5/28,1,2001-05-28
3814,2001/5/29,1,2001-05-29
3815,2001/5/30,1,2001-05-30
3816,2001/5/31,1,2001-05-31
3817,2001/6/1,1,2001-06-01
3818,2001/6/2,0,2001-06-02
3819,2001/6/3,0,2001-06-03
3820,2001/6/4,1,2001-06-04
3821,2001/6/5,1,2001-06-05
3822,2001/6/6,1,2001-06-06
3823,2001/6/7,1,2001-06-07
3824,2001/6/8,1,2001-06-08
3825,2001/6/9,0,2001-06-09
3826,2001/6/10,0,2001-06-10
3827,2001/6/11,1,2001-06-11
3828,2001/6/12,1,2001-06-12
3829,2001/6/13,1,2001-06-13
3830,2001/6/14,1,2001-06-14
3831,2001/6/15,1,2001-06-15
3832,2001/6/16,0,2001-06-16
3833,2001/6/17,0,2001-06-17
3834,2001/6/18,1,2001-06-18
3835,2001/6/19,1,2001-06-19
3836,2001/6/20,1,2001-06-20
3837,2001/6/21,1,2001-06-21
3838,2001/6/22,1,2001-06-22
3839,2001/6/23,0,2001-06-23
3840,2001/6/24,0,2001-06-24
3841,2001/6/25,1,2001-06-25
3842,2001/6/26,1,2001-06-26
3843,2001/6/27,1,2001-06-27
3844,2001/6/28,1,2001-06-28
3845,2001/6/29,1,2001-06-29
3846,2001/6/30,0,2001-06-30
3847,2001/7/1,0,2001-07-01
3848,2001/7/2,1,2001-07-02
3849,2001/7/3,1,2001-07-03
3850,2001/7/4,1,2001-07-04
3851,2001/7/5,1,2001-07-05
3852,2001/7/6,1,2001-07-06
3853,2001/7/7,0,2001-07-07
3854,2001/7/8,0,2001-07-08
3855,2001/7/9,1,2001-07-09
3856,2001/7/10,1,2001-07-10
3857,2001/7/11,1,2001-07-11
3858,2001/7/12,1,2001-07-12
3859,2001/7/13,1,2001-07-13
3860,2001/7/14,0,2001-07-14
3861,2001/7/15,0,2001-07-15
3862,2001/7/16,1,2001-07-16
3863,2001/7/17,1,2001-07-17
3864,2001/7/18,1,2001-07-18
3865,2001/7/19,1,2001-07-19
3866,2001/7/20,1,2001-07-20
3867,2001/7/21,0,2001-07-21
3868,2001/7/22,0,2001-07-22
3869,2001/7/23,1,2001-07-23
3870,2001/7/24,1,2001-07-24
3871,2001/7/25,1,2001-07-25
3872,2001/7/26,1,2001-07-26
3873,2001/7/27,1,2001-07-27
3874,2001/7/28,0,2001-07-28
3875,2001/7/29,0,2001-07-29
3876,2001/7/30,1,2001-07-30
3877,2001/7/31,1,2001-07-31
3878,2001/8/1,1,2001-08-01
3879,2001/8/2,1,2001-08-02
3880,2001/8/3,1,2001-08-03
3881,2001/8/4,0,2001-08-04
3882,2001/8/5,0,2001-08-05
3883,2001/8/6,1,2001-08-06
3884,2001/8/7,1,2001-08-07
3885,2001/8/8,1,2001-08-08
3886,2001/8/9,1,2001-08-09
3887,2001/8/10,1,2001-08-10
3888,2001/8/11,0,2001-08-11
3889,2001/8/12,0,2001-08-12
3890,2001/8/13,1,2001-08-13
3891,2001/8/14,1,2001-08-14
3892,2001/8/15,1,2001-08-15
3893,2001/8/16,1,2001-08-16
3894,2001/8/17,1,2001-08-17
3895,2001/8/18,0,2001-08-18
3896,2001/8/19,0,2001-08-19
3897,2001/8/20,1,2001-08-20
3898,2001/8/21,1,2001-08-21
3899,2001/8/22,1,2001-08-22
3900,2001/8/23,1,2001-08-23
3901,2001/8/24,1,2001-08-24
3902,2001/8/25,0,2001-08-25
3903,2001/8/26,0,2001-08-26
3904,2001/8/27,1,2001-08-27
3905,2001/8/28,1,2001-08-28
3906,2001/8/29,1,2001-08-29
3907,2001/8/30,1,2001-08-30
3908,2001/8/31,1,2001-08-31
3909,2001/9/1,0,2001-09-01
3910,2001/9/2,0,2001-09-02
3911,2001/9/3,1,2001-09-03
3912,2001/9/4,1,2001-09-04
3913,2001/9/5,1,2001-09-05
3914,2001/9/6,1,2001-09-06
3915,2001/9/7,1,2001-09-07
3916,2001/9/8,0,2001-09-08
3917,2001/9/9,0,2001-09-09
3918,2001/9/10,1,2001-09-10
3919,2001/9/11,1,2001-09-11
3920,2001/9/12,1,2001-09-12
3921,2001/9/13,1,2001-09-13
3922,2001/9/14,1,2001-09-14
3923,2001/9/15,0,2001-09-15
3924,2001/9/16,0,2001-09-16
3925,2001/9/17,1,2001-09-17
3926,2001/9/18,1,2001-09-18
3927,2001/9/19,1,2001-09-19
3928,2001/9/20,1,2001-09-20
3929,2001/9/21,1,2001-09-21
3930,2001/9/22,0,2001-09-22
3931,2001/9/23,0,2001-09-23
3932,2001/9/24,1,2001-09-24
3933,2001/9/25,1,2001-09-25
3934,2001/9/26,1,2001-09-26
3935,2001/9/27,1,2001-09-27
3936,2001/9/28,1,2001-09-28
3937,2001/9/29,0,2001-09-29
3938,2001/9/30,0,2001-09-30
3939,2001/10/1,0,2001-10-01
3940,2001/10/2,0,2001-10-02
3941,2001/10/3,0,2001-10-03
3942,2001/10/4,0,2001-10-04
3943,2001/10/5,0,2001-10-05
3944,2001/10/6,0,2001-10-06
3945,2001/10/7,0,2001-10-07
3946,2001/10/8,1,2001-10-08
3947,2001/10/9,1,2001-10-09
3948,2001/10/10,1,2001-10-10
3949,2001/10/11,1,2001-10-11
3950,2001/10/12,1,2001-10-12
3951,2001/10/13,0,2001-10-13
3952,2001/10/14,0,2001-10-14
3953,2001/10/15,1,2001-10-15
3954,2001/10/16,1,2001-10-16
3955,2001/10/17,1,2001-10-17
3956,2001/10/18,1,2001-10-18
3957,2001/10/19,1,2001-10-19
3958,2001/10/20,0,2001-10-20
3959,2001/10/21,0,2001-10-21
3960,2001/10/22,1,2001-10-22
3961,2001/10/23,1,2001-10-23
3962,2001/10/24,1,2001-10-24
3963,2001/10/25,1,2001-10-25
3964,2001/10/26,1,2001-10-26
3965,2001/10/27,0,2001-10-27
3966,2001/10/28,0,2001-10-28
3967,2001/10/29,1,2001-10-29
3968,2001/10/30,1,2001-10-30
3969,2001/10/31,1,2001-10-31
3970,2001/11/1,1,2001-11-01
3971,2001/11/2,1,2001-11-02
3972,2001/11/3,0,2001-11-03
3973,2001/11/4,0,2001-11-04
3974,2001/11/5,1,2001-11-05
3975,2001/11/6,1,2001-11-06
3976,2001/11/7,1,2001-11-07
3977,2001/11/8,1,2001-11-08
3978,2001/11/9,1,2001-11-09
3979,2001/11/10,0,2001-11-10
3980,2001/11/11,0,2001-11-11
3981,2001/11/12,1,2001-11-12
3982,2001/11/13,1,2001-11-13
3983,2001/11/14,1,2001-11-14
3984,2001/11/15,1,2001-11-15
3985,2001/11/16,1,2001-11-16
3986,2001/11/17,0,2001-11-17
3987,2001/11/18,0,2001-11-18
3988,2001/11/19,1,2001-11-19
3989,2001/11/20,1,2001-11-20
3990,2001/11/21,1,2001-11-21
3991,2001/11/22,1,2001-11-22
3992,2001/11/23,1,2001-11-23
3993,2001/11/24,0,2001-11-24
3994,2001/11/25,0,2001-11-25
3995,2001/11/26,1,2001-11-26
3996,2001/11/27,1,2001-11-27
3997,2001/11/28,1,2001-11-28
3998,2001/11/29,1,2001-11-29
3999,2001/11/30,1,2001-11-30
4000,2001/12/1,0,2001-12-01
4001,2001/12/2,0,2001-12-02
4002,2001/12/3,1,2001-12-03
4003,2001/12/4,1,2001-12-04
4004,2001/12/5,1,2001-12-05
4005,2001/12/6,1,2001-12-06
4006,2001/12/7,1,2001-12-07
4007,2001/12/8,0,2001-12-08
4008,2001/12/9,0,2001-12-09
4009,2001/12/10,1,2001-12-10
4010,2001/12/11,1,2001-12-11
4011,2001/12/12,1,2001-12-12
4012,2001/12/13,1,2001-12-13
4013,2001/12/14,1,2001-12-14
4014,2001/12/15,0,2001-12-15
4015,2001/12/16,0,2001-12-16
4016,2001/12/17,1,2001-12-17
4017,2001/12/18,1,2001-12-18
4018,2001/12/19,1,2001-12-19
4019,2001/12/20,1,2001-12-20
4020,2001/12/21,1,2001-12-21
4021,2001/12/22,0,2001-12-22
4022,2001/12/23,0,2001-12-23
4023,2001/12/24,1,2001-12-24
4024,2001/12/25,1,2001-12-25
4025,2001/12/26,1,2001-12-26
4026,2001/12/27,1,2001-12-27
4027,2001/12/28,1,2001-12-28
4028,2001/12/29,0,2001-12-29
4029,2001/12/30,0,2001-12-30
4030,2001/12/31,1,2001-12-31
4031,2002/1/1,0,2002-01-01
4032,2002/1/2,0,2002-01-02
4033,2002/1/3,0,2002-01-03
4034,2002/1/4,1,2002-01-04
4035,2002/1/5,0,2002-01-05
4036,2002/1/6,0,2002-01-06
4037,2002/1/7,1,2002-01-07
4038,2002/1/8,1,2002-01-08
4039,2002/1/9,1,2002-01-09
4040,2002/1/10,1,2002-01-10
4041,2002/1/11,1,2002-01-11
4042,2002/1/12,0,2002-01-12
4043,2002/1/13,0,2002-01-13
4044,2002/1/14,1,2002-01-14
4045,2002/1/15,1,2002-01-15
4046,2002/1/16,1,2002-01-16
4047,2002/1/17,1,2002-01-17
4048,2002/1/18,1,2002-01-18
4049,2002/1/19,0,2002-01-19
4050,2002/1/20,0,2002-01-20
4051,2002/1/21,1,2002-01-21
4052,2002/1/22,1,2002-01-22
4053,2002/1/23,1,2002-01-23
4054,2002/1/24,1,2002-01-24
4055,2002/1/25,1,2002-01-25
4056,2002/1/26,0,2002-01-26
4057,2002/1/27,0,2002-01-27
4058,2002/1/28,1,2002-01-28
4059,2002/1/29,1,2002-01-29
4060,2002/1/30,1,2002-01-30
4061,2002/1/31,1,2002-01-31
4062,2002/2/1,1,2002-02-01
4063,2002/2/2,0,2002-02-02
4064,2002/2/3,0,2002-02-03
4065,2002/2/4,1,2002-02-04
4066,2002/2/5,1,2002-02-05
4067,2002/2/6,1,2002-02-06
4068,2002/2/7,1,2002-02-07
4069,2002/2/8,1,2002-02-08
4070,2002/2/9,0,2002-02-09
4071,2002/2/10,0,2002-02-10
4072,2002/2/11,0,2002-02-11
4073,2002/2/12,0,2002-02-12
4074,2002/2/13,0,2002-02-13
4075,2002/2/14,0,2002-02-14
4076,2002/2/15,0,2002-02-15
4077,2002/2/16,0,2002-02-16
4078,2002/2/17,0,2002-02-17
4079,2002/2/18,0,2002-02-18
4080,2002/2/19,0,2002-02-19
4081,2002/2/20,0,2002-02-20
4082,2002/2/21,0,2002-02-21
4083,2002/2/22,0,2002-02-22
4084,2002/2/23,0,2002-02-23
4085,2002/2/24,0,2002-02-24
4086,2002/2/25,1,2002-02-25
4087,2002/2/26,1,2002-02-26
4088,2002/2/27,1,2002-02-27
4089,2002/2/28,1,2002-02-28
4090,2002/3/1,1,2002-03-01
4091,2002/3/2,0,2002-03-02
4092,2002/3/3,0,2002-03-03
4093,2002/3/4,1,2002-03-04
4094,2002/3/5,1,2002-03-05
4095,2002/3/6,1,2002-03-06
4096,2002/3/7,1,2002-03-07
4097,2002/3/8,1,2002-03-08
4098,2002/3/9,0,2002-03-09
4099,2002/3/10,0,2002-03-10
4100,2002/3/11,1,2002-03-11
4101,2002/3/12,1,2002-03-12
4102,2002/3/13,1,2002-03-13
4103,2002/3/14,1,2002-03-14
4104,2002/3/15,1,2002-03-15
4105,2002/3/16,0,2002-03-16
4106,2002/3/17,0,2002-03-17
4107,2002/3/18,1,2002-03-18
4108,2002/3/19,1,2002-03-19
4109,2002/3/20,1,2002-03-20
4110,2002/3/21,1,2002-03-21
4111,2002/3/22,1,2002-03-22
4112,2002/3/23,0,2002-03-23
4113,2002/3/24,0,2002-03-24
4114,2002/3/25,1,2002-03-25
4115,2002/3/26,1,2002-03-26
4116,2002/3/27,1,2002-03-27
4117,2002/3/28,1,2002-03-28
4118,2002/3/29,1,2002-03-29
4119,2002/3/30,0,2002-03-30
4120,2002/3/31,0,2002-03-31
4121,2002/4/1,1,2002-04-01
4122,2002/4/2,1,2002-04-02
4123,2002/4/3,1,2002-04-03
4124,2002/4/4,1,2002-04-04
4125,2002/4/5,1,2002-04-05
4126,2002/4/6,0,2002-04-06
4127,2002/4/7,0,2002-04-07
4128,2002/4/8,1,2002-04-08
4129,2002/4/9,1,2002-04-09
4130,2002/4/10,1,2002-04-10
4131,2002/4/11,1,2002-04-11
4132,2002/4/12,1,2002-04-12
4133,2002/4/13,0,2002-04-13
4134,2002/4/14,0,2002-04-14
4135,2002/4/15,1,2002-04-15
4136,2002/4/16,1,2002-04-16
4137,2002/4/17,1,2002-04-17
4138,2002/4/18,1,2002-04-18
4139,2002/4/19,1,2002-04-19
4140,2002/4/20,0,2002-04-20
4141,2002/4/21,0,2002-04-21
4142,2002/4/22,1,2002-04-22
4143,2002/4/23,1,2002-04-23
4144,2002/4/24,1,2002-04-24
4145,2002/4/25,1,2002-04-25
4146,2002/4/26,1,2002-04-26
4147,2002/4/27,0,2002-04-27
4148,2002/4/28,0,2002-04-28
4149,2002/4/29,1,2002-04-29
4150,2002/4/30,1,2002-04-30
4151,2002/5/1,0,2002-05-01
4152,2002/5/2,0,2002-05-02
4153,2002/5/3,0,2002-05-03
4154,2002/5/4,0,2002-05-04
4155,2002/5/5,0,2002-05-05
4156,2002/5/6,0,2002-05-06
4157,2002/5/7,0,2002-05-07
4158,2002/5/8,1,2002-05-08
4159,2002/5/9,1,2002-05-09
4160,2002/5/10,1,2002-05-10
4161,2002/5/11,0,2002-05-11
4162,2002/5/12,0,2002-05-12
4163,2002/5/13,1,2002-05-13
4164,2002/5/14,1,2002-05-14
4165,2002/5/15,1,2002-05-15
4166,2002/5/16,1,2002-05-16
4167,2002/5/17,1,2002-05-17
4168,2002/5/18,0,2002-05-18
4169,2002/5/19,0,2002-05-19
4170,2002/5/20,1,2002-05-20
4171,2002/5/21,1,2002-05-21
4172,2002/5/22,1,2002-05-22
4173,2002/5/23,1,2002-05-23
4174,2002/5/24,1,2002-05-24
4175,2002/5/25,0,2002-05-25
4176,2002/5/26,0,2002-05-26
4177,2002/5/27,1,2002-05-27
4178,2002/5/28,1,2002-05-28
4179,2002/5/29,1,2002-05-29
4180,2002/5/30,1,2002-05-30
4181,2002/5/31,1,2002-05-31
4182,2002/6/1,0,2002-06-01
4183,2002/6/2,0,2002-06-02
4184,2002/6/3,1,2002-06-03
4185,2002/6/4,1,2002-06-04
4186,2002/6/5,1,2002-06-05
4187,2002/6/6,1,2002-06-06
4188,2002/6/7,1,2002-06-07
4189,2002/6/8,0,2002-06-08
4190,2002/6/9,0,2002-06-09
4191,2002/6/10,1,2002-06-10
4192,2002/6/11,1,2002-06-11
4193,2002/6/12,1,2002-06-12
4194,2002/6/13,1,2002-06-13
4195,2002/6/14,1,2002-06-14
4196,2002/6/15,0,2002-06-15
4197,2002/6/16,0,2002-06-16
4198,2002/6/17,1,2002-06-17
4199,2002/6/18,1,2002-06-18
4200,2002/6/19,1,2002-06-19
4201,2002/6/20,1,2002-06-20
4202,2002/6/21,1,2002-06-21
4203,2002/6/22,0,2002-06-22
4204,2002/6/23,0,2002-06-23
4205,2002/6/24,1,2002-06-24
4206,2002/6/25,1,2002-06-25
4207,2002/6/26,1,2002-06-26
4208,2002/6/27,1,2002-06-27
4209,2002/6/28,1,2002-06-28
4210,2002/6/29,0,2002-06-29
4211,2002/6/30,0,2002-06-30
4212,2002/7/1,1,2002-07-01
4213,2002/7/2,1,2002-07-02
4214,2002/7/3,1,2002-07-03
4215,2002/7/4,1,2002-07-04
4216,2002/7/5,1,2002-07-05
4217,2002/7/6,0,2002-07-06
4218,2002/7/7,0,2002-07-07
4219,2002/7/8,1,2002-07-08
4220,2002/7/9,1,2002-07-09
4221,2002/7/10,1,2002-07-10
